university_name,x_coor,y_coor
Eastern Kentucky University,37.734161900000004,-84.30119844712644
Keysight Technologies,-37.78616675000001,144.8908003731637
MRC Harwell,51.575259849999995,-1.3217270061943214
University of Trento,46.0661497,11.11662318758863
Chandigarh University,30.7680079,76.57566052483162
Scotland's Rural College,55.92140725,-3.1770583596286617
Graphic Era University,30.272662699999998,78.00034802650063
Selcuk University,38.02420685,32.50570524183779
KTO Karatay University,37.86515645,32.536936585357566
Institute of Medical Biology - CAMS,1.3020635,103.793798
Kunming Medical University,24.84704145,102.82715139814685
Elettra Sincrotrone Trieste,45.645137500000004,13.848672756115853
Czech Academy of Sciences,50.08177175,14.41414746429405
Institute of Physics of the Czech Academy of Sciences,,
Fahrenheit Universities,52.1620984,9.9647674
University of Gdansk,54.396404950000004,18.57400997579134
University for Library Studies & Information Technology,,
University Katolik Indonesia Atma Jaya,-6.3192326,106.64953270889156
Budapest University of Technology & Economics,47.47844135,19.057715354417404
Saarland University,49.25428530000001,7.04150707562534
Hong Kong Shue Yan University,22.285954750000002,114.19866169162907
University of Calabria,32.865689,-117.20441
Lovelace Respiratory Research Institute,35.0558156,-106.57830951371142
University of Munster,51.96734215,7.599243326272159
Istituto Nanoscienze (NANO-CNR),,
GLA University,27.6031057,77.5957105
Ibn Zohr University of Agadir,,
Ministry of Education of Azerbaijan Republic,40.39177825,49.861772562346644
Baku State University,40.37392145,49.81101062036737
Institute of Physics of the Azerbaijan National Academy of Sciences,,
Azerbaijan National Academy of Sciences (ANAS),40.9458347,47.8368474
University of Fribourg,46.793058,7.157106
University of Sindh,25.41755175,68.26706027200152
Damanhour University,31.0385455,30.43212517769226
Sindh Agricultural University,18.55166545,73.80721123288416
Karlstad University,59.3809146,13.5027631
Aerodyne Research,35.4476556,-119.0814946
Universitat Jaume I,39.994311999999994,-0.07139616293945164
German Heart Center Berlin,,
German Centre for Cardiovascular Research,,
Ege University,38.4556928,27.2281857245897
Skolkovo Institute of Science & Technology,,
Scripps Research Institute,32.8984967,-117.2428803
BCMaterials,43.2962378,-2.8664444
Veterans Health Administration (VHA),39.1056849,-84.51437870935456
US Department of Veterans Affairs,41.988497300000006,-91.65111114207099
San Francisco VA Medical Center,37.782422100000005,-122.50540930926638
General Electric,-22.880131900000002,-47.14700387967997
Makerere University,0.335151,32.56823417636991
Ibn Tofail University of Kenitra,,
Indian Institute of Technology (IIT) - Madras,12.99415605,80.2366825512945
Agency of Defense Development (ADD) Republic of Korea,,
Staffordshire University,52.67958995,-1.8295640243951614
Bosch,-38.9661575,-68.1231701
FSRC Crystallography & Photonics RAS,,
Institute of Laser Physics SB RAS,,
Osipyan Institute of Solid State Physics RAS,,
Novosibirsk State University,54.84614165,83.09421307318772
Institute of Automation & Electrometry SB RAS,54.1720834,12.0790983
Universite de Limoges,45.82604265,1.2585755578315045
Institute of Physical Chemistry of the Polish Academy of Sciences,,
Ludwig Institute for Cancer Research,,
IRCCS Istituto Oncologico Veneto (IOV),,
Prokhorov General Physics Institute of the Russian Academy of Sciences,,
Hochschule Darmstadt,49.8664978,8.639005163911971
University of Klagenfurt,46.616402550000004,14.264680917308162
Mid-Sweden University,62.3930729,17.283448272923586
University of York - UK,53.9453903,-1.0314592943104675
Northern Arizona University,35.1834428,-111.65500037883243
NHK Japan Broadcasting Corp,35.6650253,139.6962682
Palacky University Olomouc,36.2180083,43.9985651
Wakayama University,34.26606945,135.15169711085923
State Key Laboratory of High Field Laser Physics,,
CNRS - National Institute for Earth Sciences & Astronomy (INSU),,
NASA Jet Propulsion Laboratory (JPL),,
National Aeronautics & Space Administration (NASA),14.4750599,121.00654663536858
World Health Organization,51.52032385,0.03993992133768101
Helsinki Institute of Physics,60.167968,24.932491
FOM National Institute for Subatomic Physics,,
Instituto Nacional de Pesquisas Espaciais (INPE),-23.20918605,-45.85996025017859
University of Basel,47.56174235,7.58285513707386
European Organization for Nuclear Research (CERN),,
Universite Libre de Bruxelles,50.81347185,4.381235729203142
Kakao,5.8254443,20.6270235
SK Telecom,37.3823236,-122.0064099
SK Group,13.7270459,100.5410317
Maynooth University,53.3820615,-6.5988074
Istituto Nazionale Astrofisica (INAF),37.528868200000005,15.071597975602646
Saint Petersburg State Electrotechnical University,59.97244155,30.323441124682816
Bremen Institute for Applied Beam Technology,,
Universidad Miguel Hernandez de Elche,38.2769777,-0.6899446526852941
Saitama University,35.86197185,139.6075912901387
Gifu University,35.46440655,136.73798506778923
Shibaura Institute of Technology,35.66053325,139.7950312131513
University of Bologna,53.5248498,-113.5222479
Institute of Chemical Research of Catalonia,38.2976974,21.8089108
Institute of Science & Technology - Austria,23.12803105,72.5476657601244
CINBIO,42.1667199,-8.6841165
Ihsan Dogramaci Bilkent University,39.87046905,32.753919338337425
Indian Institute of Science Education & Research (IISER) Pune,22.963633350000002,88.52587588236418
University of Valencia,34.0491786,-118.2711857
Austrian Institute of Technology (AIT),47.97727665,16.506758263956733
Eskisehir Osmangazi University,39.748548299999996,30.476135117423823
University of Isfahan,32.6220743,51.6610219
Indian Institute of Technology (IIT) - Tirupati,29.86616555,77.89573483035346
University of Udine,53.5248498,-113.5222479
Korea Institute of Industrial Technology (KITECH),35.2265572,126.8475306
Eskisehir Technical University,,
Universidade Estadual de Campinas,-22.822723699999997,-47.06420061880971
Sogang University,37.5521044,126.9409838739227
Universita Ca Foscari Venezia,45.4344957,12.3264484
University of Sevilla,6.26822125,-75.56872899189896
Utrecht University,52.08340265,5.148315067762755
Luxembourg Institute of Health,49.624977200000004,6.151006560548694
Universite d'Angers,47.4879427,-0.5509657347859855
Consiglio per la Ricerca in Agricoltura e L'analisi Dell'economia Agraria (CREA),,
German Center for Neurodegenerative Diseases (DZNE),,
Universidad de la Republica Uruguay,-34.9052242,-56.1735294
Dali University,24.096670099999997,120.71117709549588
Flinders University South Australia,-35.02487525,138.57341808329355
Tokyo Women's Medical University,35.6983812,139.72030521669066
IRCCS Bambino Gesu,,
UHI Millennium Institute,,
Inland Norway University of Applied Sciences,61.425217700000005,11.079908831873325
Harry Perkins Institute of Medical Research,,
University of Urbino,53.5248498,-113.5222479
Universidade Estadual Paulista,-22.395756849999998,-47.54413552186517
Universitas Pelita Harapan,3.5862691,98.6733159
Quadram Institute,52.62088895,1.2187441364748701
Korea University Medicine (KU Medicine),,
CSIC - Centro de Biologia Molecular Severo Ochoa (CBM),,
Royal College of Surgeons - Ireland,53.33917155,-6.2629391028003685
National Institute for Biological Standards & Control,51.68837985,-0.24085116194393993
VU UNIVERSITY MEDICAL CENTER,52.334632,4.8599107386474145
Cukurova University,37.0393758,35.3703046
Providence Portland Medical Center,45.528206499999996,-122.61342203311631
University of Toledo Health Science Campus,41.617608450000006,-83.61624504700745
University of Sarajevo,43.82157735,18.309199627076516
VA Pittsburgh Healthcare System,40.44677865,-79.96207091381442
EcoHealth Alliance,,
Cedars Sinai Medical Center,34.0751604,-118.38109362449856
Medical University Silesia,50.2108482,18.9983175
Sidra Medical & Research Center,30.5830298,18.4196221
Museum National d'Histoire Naturelle (MNHN),48.694841749999995,2.497840220079931
Medical Research Council Clinical Trials Unit,,
Australian Catholic University,-37.80725425,144.97784654604976
IDIBAPS,,
Graz University of Technology,47.058199900000005,15.460187434162261
NIH National Institute of Environmental Health Sciences (NIEHS),,
Medical University of Lublin,41.8686978,-87.67344195196993
Luxembourg Institute of Science & Technology,49.5065024,5.943711108971058
Chugai Pharmaceutical Co. Ltd.,,
Pontificia Universidade Catolica de Goias,-22.979624549999997,-43.23314772473006
Tarbiat Modares University,35.7235473,51.3839954
Institute of Molecular Genetics of the Czech Academy of Sciences,,
Tanta University,30.800208750000003,30.992227584817762
Novartis,42.361725699999994,-71.09617879812217
Agilent Technologies,53.3808609,-2.222512382460689
Conservatoire National Arts & Metiers (CNAM),48.86678295,2.355416692533683
Agriculture & Agri Food Canada,2.7724103,33.2717932
Institute of Organic Chemistry & Biochemistry of the Czech Academy of Sciences,50.46188475,30.6530192282181
L'Oreal Group,48.8998601,2.3077839859272893
University of Murcia,37.93215975,-1.1625399016565092
Walter Reed National Military Medical Center,39.00014565,-77.09362665808155
KK Women's & Children's Hospital,,
Dana-Farber Cancer Institute,42.33763395,-71.10767076888024
Johns Hopkins Bloomberg School of Public Health,39.297973549999995,-76.58991738525273
Penn State Health,40.26058515,-77.03932916242775
University of Thessaly,39.35763925,22.95074485252505
Ahvaz Jundishapur University of Medical Sciences (AJUMS),,
University of Mississippi Medical Center,32.32938955,-90.1725205723653
University of Central Lancashire,53.7637059,-2.708910381956861
International Medical University Malaysia,3.059793,101.68715671896638
Albany Medical College,42.65412285,-73.77734528703235
Anglia Ruskin University,52.20338815,0.1350225704824107
Friedrich Loeffler Institute,54.18287865,13.367471141544499
Eberhard Karls University Hospital,,
Instituto de Investigaciones Biologicas Clemente Estable Uruguay,-34.8873086,-56.1427568
Guy's & St Thomas' NHS Foundation Trust,54.6457116,-5.9347197
Magna Graecia University of Catanzaro,,
IRCCS Fondazione Pascale,40.861667,14.222473805546507
University of Kansas Medical Center,39.0571097,-94.60954381173707
Children's Mercy Hospital,39.0844204,-94.57752619301604
CNRS - National Institute for Biology (INSB),,
Mackay Medical College,25.253669199999997,121.49519401422177
Fujita Health University,,
University of Ioannina,39.615659050000005,20.841264682307745
Sardar Patel University,17.49306445,78.39140794729656
Glasgow Caledonian University,55.86746635,-4.250245389417843
University of Alabama Tuscaloosa,33.21208215,-87.53967345126999
Roche Holding,45.5867,5.16286
University of Vienna,48.2131284,16.360685994114505
National Institute of Infectious Diseases (NIID),6.9238614,79.9184495306856
heSam Universite,48.83349835,2.358361243954084
Universitat de Lleida,41.6133177,0.6199055
Henry Ford Hospital,42.367852150000004,-83.08551959773033
Korea Research Institute of Bioscience & Biotechnology (KRIBB),37.594431,127.100686
Public Health England,51.5948414,-0.2542976201685772
University Nebraska Kearney,40.6989871,-99.11044498253119
Ajinomoto Co Inc,35.7696711,-78.566166
Institute of Cancer Research - UK,51.344915,-0.1886038362327465
Fred Hutchinson Cancer Center,47.6277525,-122.33067301841714
George Institute for Global Health,51.7534497,-1.2632666
Fundacao Oswaldo Cruz,-3.8356469,-38.442859053763954
Zurich University of Applied Sciences,47.49684345,8.72980716809498
University of Genoa,43.6711967,-79.3907134
St Georges University London,49.242293,-123.1984684
Schleswig Holstein University Hospital,54.33241785,10.17980141316826
University of Crete,35.3072756,25.08249485321918
University of Iowa,41.631102350000006,-91.54075201642047
Medical University of Innsbruck,41.8686978,-87.67344195196993
Robert Koch Institute,52.51868415,13.381474582931727
Salk Institute,32.8876113,-117.24534572827241
University of Limerick,52.67325805,-8.569809653548548
Henan University of Traditional Chinese Medicine,,
University of La Reunion,55.7931158,49.1245956
University of the Gambia,13.4603447,-16.6767133
Martin Luther University Halle Wittenberg,51.478222,11.9712947
Flanders Institute for Biotechnology (VIB),,
Johnson & Johnson,32.3766071,-97.3568623
University of Jordan,32.013409249999995,35.87338209486857
AgResearch - New Zealand,-41.1328675,175.05733186268893
Institut Pasteur Paris,48.840965,2.3102780006398307
University Medical Center Hamburg-Eppendorf,31.7720199,-106.43489800332914
Akdeniz University,35.14523305,33.9072905828952
University Health Network Toronto,,
Institute Technology of Bandung,-6.89044875,107.61031355794628
Colorado State University,40.570656650000004,-105.08539947634978
Ollscoil na Gaillimhe-University of Galway,53.2936337,-9.075059919448318
University of Colorado at Colorado Springs,39.6760935,-104.93764
Menzies Health Institute Queensland,,
Royal Marsden NHS Foundation Trust,,
University of Colombo,6.9010964999999995,79.86043452816955
Institute of Tropical Medicine (ITM),51.2123055,4.398311308433591
United States Department of Agriculture (USDA),38.887841249999994,-77.02999395373052
CSIC - Centro Nacional de Biotecnologia (CNB),40.544624049999996,-3.6901177860910126
Kolling Institute of Medical Research,,
Woolcock Institute of Medical Research,-33.87358785,151.18248793733449
Ifremer,43.396775500000004,3.6595153284981343
Covenant University,6.67198195,3.1573812951610805
Hospital Clinic de Barcelona,41.3881615,2.1505425
United States Geological Survey,35.2149309,-111.634271613722
Ecole Nationale Veterinaire Agroalimentaire et de l'Alimentation Nantes-Atlantique,,
G d'Annunzio University of Chieti-Pescara,,
Autonomous University of Barcelona,19.32160295,-99.18493018260631
Medivir,59.2315167,17.9605028
Alfaisal University,24.66442775,46.67638599994686
Schepens Eye Research Institute,,
Chengdu Institute of Biology CAS,,
NIH National Library of Medicine (NLM),,
Vrije Universiteit Amsterdam,52.33396225,4.865196500737312
Radboud University Nijmegen,51.82151725,5.863403442541042
St Jude Children's Research Hospital,35.154389550000005,-90.0422209611228
European Molecular Biology Laboratory (EMBL),45.2073575,5.692694225137017
Aalborg University Hospital,57.015907049999996,9.975308243557345
European Commission Joint Research Centre,,
Universite des Antilles,44.7953532,-0.6173535070628651
Yonsei University Health System,,
University Cheikh Anta Diop Dakar,14.68724935,-17.46444644727304
CHU de St Etienne,-21.2852078,55.4103022
Ecole Pratique des Hautes Etudes (EPHE),50.8500061,4.448432078129129
American University,38.93804505,-77.08939223651926
Institute of Environmental Science & Research (ESR) - New Zealand,14.648215650000001,121.07023565249916
Leibniz Institut fur Pflanzengenetik und Kulturpflanzenforschung,51.827494400000006,11.272326685750372
GlaxoSmithKline,19.287681149999997,-99.14390515199005
CNRS - Institute of Ecology & Environment (INEE),,
Danderyds Hospital,59.39151585,18.03926361859611
Indraprastha Institute of Information Technology Delhi,,
Medical College of Wisconsin,43.04386705,-88.02245316747553
CSIC-UMA - Instituto de Hortofruticultura Subtropical y Mediterranea La Mayora (IHSM),,
Alberta Innovates,51.084919049999996,-114.1323224653072
United States Department of the Interior,38.89445405,-77.04260729303007
Deutsches Primatenzentrum (DPZ),51.562142800000004,9.949806956532147
UTMD Anderson Cancer Center,,
Govind Ballabh Pant Institute of Postgraduate Medical Education & Research,,
Cancer Council Queensland,-31.0873585,150.9270151
Umea University,63.820157449999996,20.314666319704294
Kuwait University,29.3224027,47.97171893115708
Institute of Hygiene & Tropical Medicine - UNL,22.56854645,88.41443830500717
Universita degli Studi di Bari Aldo Moro,41.0941837,16.852162659061193
Universitetet i Stavanger,58.93771525,5.696534674259908
Erasmus MC,51.9109324,4.4680514
Iran University of Medical Sciences,35.7480051,51.381391791059144
Dokuz Eylul University,38.4307159,27.136919117957667
Georgetown University,38.90893925,-77.07457962060826
Catholic University of Korea,37.5854724,127.00479397923763
UniLaSalle,49.467441699999995,1.072551472752945
Carl von Ossietzky Universitat Oldenburg,53.146872200000004,8.181507870668597
University of Arkansas Medical Sciences,34.74824675,-92.3198889493566
Beatson Institute,55.9058876,-4.322899804013762
University Children's Hospital Zurich,39.94769755,-75.19498022347875
Flinders Medical Centre,-35.02138945,138.56883855262507
University of Lubeck,53.5248498,-113.5222479
Institut National Polytechnique de Toulouse,43.55336105,1.5011522684250278
National Institute of Genetics (NIG) - Japan,,
Research Institute for Neurosciences & Medicine,,
Spaulding Rehabilitation Hospital,42.378585650000005,-71.04908977417259
DePaul University,41.8773621,-87.62687131474075
Johann Heinrich von Thunen Institute,53.5326227,12.6678233
University of Ibadan,7.4477245,3.8967116
Roehampton University,51.4485315,-0.24401071122664614
Universidad Costa Rica,19.33985335,-99.17995020000001
Kansas State University,39.20883,-96.58845116318602
University of Fort Hare,-32.7860667,26.850841666879028
Rhodes University,-33.3141895,26.516430453749123
Mansoura University,31.0407538,31.358177932786692
Teikyo University,35.64269025,139.41981779545566
US Food & Drug Administration (FDA),34.4416771,-118.5183695013849
Royal Infirmary of Edinburgh,55.9221029,-3.1335718183611916
NIH National Institute of Neurological Disorders & Stroke (NINDS),,
Medical University of Vienna,41.8686978,-87.67344195196993
Konkuk University,37.5400566,127.0702592
Toronto General Hospital,43.658587600000004,-79.38815803478147
Nagoya City University,35.13824685,136.92632931674538
AstraZeneca,51.01109425,2.345963251801723
Henry Ford Health System,42.3635796,-83.07496029635752
Kansai Medical University,,
Orion Corporation,18.006669000000002,-76.77580817
Jikei University,43.00861125,141.37004352558267
IRCCS Istituto Giannina Gaslini,,
Norwegian Institute Nature Research,,
University of Rostock,54.1720834,12.0790983
Helmholtz-Zentrum Geesthacht - Zentrum fur Material- und Kustenforschung,,
Fondazione Bruno Kessler,46.06692965,11.15137197607589
European University of Madrid,41.994111450000005,21.423823664867697
Ernst Moritz Arndt Universitat Greifswald,54.08943465,13.404874267720633
Skane University Hospital,55.60888525,12.993222489710192
Institute of Genetics & Animal Biotechnology Polish Academy of Sciences,51.05838725,13.78450575563675
University of London Royal Veterinary College,,
Institut National du Cancer (INCA) France,,
National Health Research Institutes - Taiwan,24.706979,120.914761
University of Nebraska Medical Center,41.25489615,-95.9771025369082
EC JRC ISPRA Site,,
Battelle Memorial Institute,39.9895904,-83.02140850203654
Philipps University Marburg,50.8124763,8.772234461351456
University of Salford,53.4886422,-2.2783094237220456
Institut Universitaire Europeen de la Mer (IUEM),48.3583917,-4.562195246423845
State University of New York (SUNY) Upstate Medical Center,43.043474599999996,-76.138303858776
Fukushima Medical University,37.6904406,140.46900190006522
Mater Research,37.0385985,9.6676974
Otto von Guericke University,52.14005065,11.644712482234677
Oregon Health & Science University,45.4981929,-122.68649573676775
Structural Genomics Consortium,45.45697225,-73.64052004999999
Scion,8.1993142,124.23225
Abdelmalek Essaadi University of Tetouan,35.7365092,-5.893033682776686
Jan Kochanowski University,50.879543850000005,20.661275795864544
Kafrelsheikh University,,
Manipal Academy of Higher Education (MAHE),13.125873349999999,77.58887641500317
Institute of Human Genetics of the Polish Academy of Sciences,,
Meisei University,35.6444176,139.408037260647
Marine Design & Research Institute of China (MARIC),53.4396715,14.5762077
Egerton University,-0.36856855,35.932295500583024
Harbin Vocational & Technical College,45.874525250000005,126.49513463657158
Heilongjiang Institute of Technology,45.7834719,126.68189272914914
Islamic University of Al Madinah,24.48354105,39.55910490705455
Harbin University,45.8166355,126.558394
Tibet University,29.64393995,91.17853684238176
Jiujiang Vocational & Technical College,,
Universite de M'sila,35.7136408,4.522975855254578
Western New England University,42.1125825,-72.51478135359363
Van Lang University,10.7628184,106.69328235
Heihe University,50.2322239,127.4946896
Anshan Normal University,22.68115025,110.1911617281992
Harbin Finance University,45.87665815,126.48667626920546
Peter the Great St. Petersburg Polytechnic University,60.00593755,30.376747206560246
Heilongjiang University of Technology,45.7088083,126.62836254559994
Laoshan Laboratory,36.1059695,120.4645782
Suihua University,46.6520483,126.9607485
China Railway Construction Corporation,-8.9557424,13.28175062755347
Dalian Naval Academy,,
Jomo Kenyatta University of Agriculture & Technology,-1.0912578000000002,37.012299004579475
Ministry of Justice - Egypt,30.01118745,31.751134425137877
Heilongjiang Bayi Agricultural University,46.58535245,125.16121415290729
China Animal Health & Epidemiology Center,,
University of Engineering & Technology Peshawar,-43.5240894,172.5803057563435
AGH University of Krakow,50.065703299999996,19.918958667058632
Cape Breton University,46.167989199999994,-60.09053670764462
University of Detroit Mercy,42.41403185,-83.13786010722785
Komsomolsk-na-Amure State University,,
Stavropol State Agrarian University,45.0378149,41.9618100733957
Jinling Institute of Technology,,
Asia Eastern University of Science & Technology,,
Heilongjiang University of Chinese Medicine,45.72508725,126.64111853048327
Asian Institute of Technology,14.08034525,100.61141826810345
POWERCHINA Huadong Engineering Corporation Limited,,
University of Bradford,53.7912775,-1.7666110188908903
Beijing Language & Culture University,39.993567600000006,116.34180545615317
Peoples Friendship University of Russia,55.6509317,37.50072676122946
Beibu Gulf University,21.8995915,108.61157986723804
Dartmouth College,43.70526735,-72.29052293092106
Harbin Sport University,45.7587961,126.6690397
Royal Military College - Canada,44.23173535,-76.46810931379696
Northwest Minzu University,,
Ansteel Group,41.144399750000005,122.9884174769758
Chittagong University of Engineering & Technology (CUET),22.4677819,91.7803365
National Ocean Technology Center (NOTC),,
Institute of High Temperature Electrochemistry,,
Valahia University of Targoviste,44.943323449999994,25.454933057390086
Longdong University,23.1982394,113.35412937593325
Wenzhou Polytechnic,27.9963899,120.695345
Vietnam National University of Agriculture (VNUA),21.009802,105.93175881750224
Saudi Basic Industries Corporation (SABIC),,
Oakland University,42.666633250000004,-83.20655751756584
Jilin University of Finance & Economics,,
Guizhou University of Finance & Economics,,
Bangor University,53.2300234,-4.13008199555879
Huaibei Normal University,,
Universite Ferhat Abbas Setif,36.195867899999996,5.385610498161594
Qiqihar Medical University,47.3316787,123.9658015
Universita Mediterranea di Reggio Calabria,38.12077085,15.665458194440237
Hengyang Normal University,26.8660705,112.62163862813222
Hunan Institute of Technology,26.8846969,112.67960936679565
Belarusian State University of Informatics & Radioelectronics,53.9175688,27.59453149296919
Heilongjiang Academy of Agricultural Sciences,,
Guangzhou Maritime University,23.10624955,113.47400695306304
Instituto Superior Tecnico,38.73674335,-9.138392289084948
Kharkiv National University of Radio Electronics,50.0158456,36.227122816162876
LingNan Normal University,,
Istituto Nazionale per Studi ed Esperienze di Architettura Navale (INSEAN-CNR),41.7864633,12.4554472
Istituto di Ingegneria del Mare (INM-CNR),,
Indian Institute of Technology (IIT) - Bhubaneswar,29.86616555,77.89573483035346
Institute of Deep-Sea Science & Engineering CAS,,
Wright State University Dayton,39.78420385,-84.05677987138829
China General Nuclear Power Group,,
Vietnam National University Hanoi,21.03882335,105.78192046095293
South Ukrainian National Pedagogical University Named After K. D. Ushynsky,,
Institute of Oceanology CAS,54.4509654,18.563375950769533
University of Namibia,-22.611456150000002,17.05860104184979
Oles Honchar Dnipro National University,,
Indian Institute of Technology (IIT) - Delhi,28.54499705,77.18915056744521
NITEC University,-23.1096548,-50.36100811230183
University System Of New Hampshire,43.0349368,-76.192672
University of New Hampshire,43.1350987,-70.94620785070498
Tianjin Research Institute for Water Transport Engineering,,
University of British Columbia Okanagan,49.264363149999994,-123.2577892782642
Moscow Aviation Institute,55.810854500000005,37.501335875503884
SUNY Fredonia,42.4537519,-79.3359844
National Institute of Technology Srinagar,34.1244218,74.84164103409465
Ilichev Pacific Oceanological Institute,,
SSPA Optics Optoelectronics & Laser Technology of the National Academy of Sciences of Belarus,,
Polytechnic University of Bucharest,41.6401812,41.6167125
Modern Sciences & Arts University (MSA),,
Kermanshah University of Medical Sciences,34.3917115,47.10288388919123
National Penghu University of Science & Technology,23.5748127,119.5830787731932
Panzhihua University,26.5721788,101.72899520000001
Gree Electric,22.2340107,113.4896825
Airlangga University,-8.2117976,114.34969603825616
Shandong Management University,36.7053498,117.6322728
Universidad de Cuenca,-2.9013397000000003,-79.01010869305864
Centre de Recherche Scientifique et Technique en Analyses Physico-Chimiques,36.640766299999996,2.7180944552623787
Tula State University,54.16737035,37.58511735293254
Tianjin University of Sport,38.9513026,117.05334346643166
Tianjin Foreign Studies University,39.107050799999996,117.20262752539568
Ningbo Polytechnic,29.894498900000002,121.81688433141315
Institute of Automation & Control Processes Far East Branch of the Russian Academy of Sciences,54.1720834,12.0790983
Liaoning Police College,41.6670885,123.3267024
Joint Institute for Nuclear Research - Russia,56.756929150000005,37.2179583981478
Raytheon Technologies,28.053193,-80.59131491075517
Pratt & Whitney,37.6280602,-98.7485305
Jilin Business & Technology College,43.8658133,125.3707795
University of Tun Hussein Onn Malaysia,2.14916605,102.73118460152365
Korea Aerospace Research Institute (KARI),36.3774698,127.354765471625
Chongqing Vocational Institute of Engineering,,
Korea Institute of Materials Science (KIMS),,
Zhejiang A&F University,29.3372421,120.0274989
China International Marine Containers,22.4812175,113.9062645
National University of Science & Technology (MISIS),-20.15638855,28.63805155323343
Royal Belgian Institute of Natural Sciences,50.837065100000004,4.377338124762253
Zhuzhou Times New Material Technology Co Ltd,,
Moscow State Technology University Stankin,55.5987388,38.1198943
Escuela Superior Politecnica del Litoral,-2.147712,-79.9647289
Universidad Austral de Chile,-39.8153748,-73.2474278
Bashkir State Agrarian University,54.73728655,55.98423722800355
Vietnam Maritime University (VMU / VIMARU),,
Chengdu Aircraft Industry Group (CAIG),30.707174950000002,103.96272307765435
Chaoyang University of Technology,24.0687658,120.71449197418504
University of New England,43.45579395,-70.38972706804432
Longyan University,25.0325563,117.0188384
National Optical Astronomy Observatory,32.2331721,-110.9478175
University of Bayreuth,49.9270796,11.587226615128671
Lavrentyev Institute of Hydrodynamics,54.8431939,83.11367718122771
Korea Research Institute of Chemical Technology (KRICT),36.387749,127.35981759214334
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,,
Bangkok University,14.03962525,100.60582248380193
Nanning University,22.75224275,108.44772890934885
Saint Ambrose University,53.906278650000004,-2.3632600445253535
1 Decembrie 1918 University Alba Iulia,46.068918749999995,23.57235591891545
Defence Science & Technology,52.1645608,4.4703927
Ansys Inc.,40.27180145,-80.16643520787935
Central Michigan University,43.583549950000005,-84.7746403641781
Ufa University of Science & Technology,54.7246496,55.94177232682648
Universidade Federal de Itajuba,-22.4129731,-45.44891969710001
Sophia University,35.68395,139.7321743691599
Caterpillar Inc,28.818933649999998,-96.936502424368
Perm Federal Research Center Ural Branch RAS,,
Institute of Technical Chemistry of the Ural Branch RAS,,
Kostroma State University,57.7596373,40.9423913
Moscow State University of Food Production,,
University of Zagreb,45.81689475,15.897824045977195
CSIC - Institut de Robotica i Informatica Industrial (IRII),,
Kennesaw State University,34.0389231,-84.58318158156497
Le Mans Universite,48.0173997,0.1492995
Nuclear Materials Authority (NMA),,
Linnaeus University,52.31347355,5.0127018407104025
Pacific Geographical Institute of the Far Eastern Branch of the Russian Academy of Sciences,,
Pukyong National University,35.13335695,129.10496570534696
Diponegoro University,-6.1964623,106.84922959490522
University of Craiova,53.5248498,-113.5222479
Kurdyumov Institute of Metal Physics,,
Institute of Mathematics of the Romanian Academy,,
CIC Energigune,42.9110022,-2.6690495385648494
Pennsylvania Medicine,39.95673585,-75.16467887210737
Gakushuin University,35.71880725,139.70960562392307
Chengdu Sport University,30.6492138,104.041782697624
Cardiff Metropolitan University,51.4960947,-3.2127615385866655
Voronezh State University,51.7049787,39.185171087491234
Najran University,17.6428704,44.534544608582195
NYU Langone Medical Center,40.74230265,-73.9735653999092
Arid Agriculture University,33.6472517,73.08252644036145
Institute of Hydromechanics of the National Academy of Sciences Ukraine,,
Universidad Mayor,-19.0469925,-65.26080655527838
Technical University of Cluj Napoca,,
United Institute of Informatics Problems of the National Academy of Sciences of Belarus,,
National Institute for Economic Research Costin C. Kiritescu,,
Institute of Radio Astronomy of the National Academy of Sciences of Ukraine,,
National Marine Data & Information Service,,
Arba Minch University,6.0659446500000005,37.56003647201322
Lovely Professional University,31.253435099999997,75.70328488932432
SRM University-AP,16.4627889,80.50630286836925
University of Pardubice,53.5248498,-113.5222479
Institute of Microelectronics Technology & High-Purity Materials RAS,,
Chinese Academy of Surveying & Mapping,,
Tashkent State Technical University,41.35228205,69.2068004968403
Guizhou Normal University,27.7268113,106.93930612961748
University of Rzeszow,50.049079,21.981241440338323
Lviv Polytechnic National University,49.835901199999995,24.01451417050093
Yuri Fedkovych Chernivtsi National University,,
Instituto de Telecomunicacoes,40.6340366,-8.659929522405761
Oral Roberts University,36.0508252,-95.95213552843208
NXP Semiconductors,49.1870296,-0.3099094546642355
Manchester Metropolitan University,53.4679043,-2.2448610211330675
Technological University Dublin,53.3578912,-6.2872539
State Tax University,34.8864102,-92.406343
Ministry of Finance of Ukraine,50.4470439,30.53379297591053
Sangmyung University,37.60250205,126.95483136581835
Ariel University,32.104434049999995,35.20527017882178
MIREA - Russian Technological University,55.670699549999995,37.481520301654314
Arab Academy for Science Technology & Maritime Transport,30.0963364,31.373594436831905
Henan Police College,34.791160950000005,113.81623021495027
Institute of Monitoring of Climatic & Ecological Systems of the Siberian Branch of the RAS,56.4759761,85.0539762
National United University,24.5455495,120.8121027
Polar Research Institute of China,35.7126216,139.4091779
National Institute of Materials Physics - Romania,,
Dow Chemical Company,52.7661702,0.3904214
Central Queensland University,-23.31831365,150.5216694526575
